Phi[deg],Theta[deg],Gain[dB]
92,44,-1.1067e+01
92,45,-1.1133e+01
92,46,-1.1200e+01
92,47,-1.1267e+01
92,48,-1.1334e+01
92,49,-1.1402e+01
92,50,-1.1469e+01
92,51,-1.1537e+01
92,52,-1.1604e+01
92,53,-1.1672e+01
92,54,-1.1740e+01
92,55,-1.1808e+01
92,56,-1.1875e+01
92,57,-1.1943e+01
92,58,-1.2010e+01
92,59,-1.2078e+01
92,60,-1.2145e+01
92,61,-1.2212e+01
92,62,-1.2279e+01
92,63,-1.2346e+01
92,64,-1.2413e+01
92,65,-1.2480e+01
92,66,-1.2546e+01
92,67,-1.2612e+01
92,68,-1.2678e+01
92,69,-1.2744e+01
92,70,-1.2809e+01
92,71,-1.2874e+01
92,72,-1.2939e+01
92,73,-1.3004e+01
92,74,-1.3068e+01
92,75,-1.3133e+01
92,76,-1.3196e+01
92,77,-1.3260e+01
92,78,-1.3323e+01
92,79,-1.3386e+01
92,80,-1.3449e+01
92,81,-1.3511e+01
92,82,-1.3573e+01
92,83,-1.3635e+01
92,84,-1.3697e+01
92,85,-1.4048e+01
92,86,-1.3988e+01
92,87,-1.3927e+01
92,88,-1.3866e+01
92,89,-1.3805e+01
92,90,-1.3744e+01
92,91,-1.3682e+01
92,92,-1.3620e+01
92,93,-1.3557e+01
92,94,-1.3495e+01
92,95,-1.3432e+01
92,96,-1.3369e+01
92,97,-1.3306e+01
92,98,-1.3242e+01
92,99,-1.3179e+01
92,100,-1.3115e+01
92,101,-1.3051e+01
92,102,-1.2987e+01
92,103,-1.2923e+01
92,104,-1.2859e+01
92,105,-1.2795e+01
92,106,-1.2731e+01
92,107,-1.2667e+01
92,108,-1.2603e+01
92,109,-1.2538e+01
92,110,-1.2474e+01
92,111,-1.2410e+01
92,112,-1.2346e+01
92,113,-1.2281e+01
92,114,-1.2217e+01
92,115,-1.2153e+01
92,116,-1.2089e+01
92,117,-1.2025e+01
92,118,-1.1962e+01
92,119,-1.1898e+01
92,120,-1.1835e+01
92,121,-1.1771e+01
92,122,-1.1708e+01
92,123,-1.1645e+01
92,124,-1.1582e+01
92,125,-1.1520e+01
92,126,-1.1458e+01
92,127,-1.1396e+01
92,128,-1.1334e+01
92,129,-1.1273e+01
92,130,-1.1211e+01
92,131,-1.1151e+01
92,132,-1.1090e+01
92,133,-1.1030e+01
92,134,-1.0970e+01
92,135,-1.0911e+01
92,136,-1.0852e+01
92,137,-1.0794e+01
92,138,-1.0735e+01
92,139,-1.0678e+01
92,140,-1.0621e+01
92,141,-1.0564e+01
92,142,-1.0508e+01
92,143,-1.0453e+01
92,144,-1.0398e+01
92,145,-1.0344e+01
92,146,-1.0290e+01
92,147,-1.0238e+01
92,148,-1.0185e+01
92,149,-1.0134e+01
92,150,-1.0084e+01
92,151,-1.0034e+01
92,152,-9.9853e+00
92,153,-9.9376e+00
92,154,-9.8908e+00
92,155,-9.8451e+00
92,156,-9.8005e+00
92,157,-9.7571e+00
92,158,-9.7149e+00
92,159,-9.6740e+00
92,160,-9.6345e+00
92,161,-9.5963e+00
92,162,-9.5597e+00
92,163,-9.5245e+00
92,164,-9.4910e+00
92,165,-9.4591e+00
92,166,-9.4289e+00
92,167,-9.4006e+00
92,168,-9.3740e+00
92,169,-9.3494e+00
92,170,-9.3267e+00
92,171,-9.3060e+00
92,172,-9.2874e+00
92,173,-9.2709e+00
92,174,-9.2565e+00
92,175,-9.2444e+00
92,176,-9.2344e+00
92,177,-9.2267e+00
92,178,-9.2213e+00
92,179,-9.2182e+00
93,0,-9.4592e+00
93,1,-9.4607e+00
93,2,-9.4646e+00
93,3,-9.4709e+00
93,4,-9.4794e+00
93,5,-9.4903e+00
93,6,-9.5035e+00
93,7,-9.5190e+00
93,8,-9.5368e+00
93,9,-9.5568e+00
93,10,-9.5791e+00
93,11,-9.6036e+00
93,12,-9.6302e+00
93,13,-9.6590e+00
93,14,-9.6898e+00
93,15,-9.7227e+00
93,16,-9.7575e+00
93,17,-9.7943e+00
93,18,-9.8330e+00
93,19,-9.8734e+00
93,20,-9.9157e+00
93,21,-9.9596e+00
93,22,-1.0005e+01
93,23,-1.0052e+01
93,24,-1.0101e+01
93,25,-1.0151e+01
93,26,-1.0202e+01
93,27,-1.0255e+01
93,28,-1.0309e+01
93,29,-1.0364e+01
93,30,-1.0420e+01
93,31,-1.0478e+01
93,32,-1.0536e+01
93,33,-1.0595e+01
93,34,-1.0655e+01
93,35,-1.0716e+01
93,36,-1.0777e+01
93,37,-1.0840e+01
93,38,-1.0902e+01
93,39,-1.0966e+01
93,40,-1.1030e+01
93,41,-1.1094e+01
93,42,-1.1159e+01
93,43,-1.1224e+01
93,44,-1.1290e+01
93,45,-1.1356e+01
93,46,-1.1422e+01
93,47,-1.1488e+01
93,48,-1.1555e+01
93,49,-1.1622e+01
93,50,-1.1688e+01
93,51,-1.1755e+01
93,52,-1.1822e+01
93,53,-1.1889e+01
93,54,-1.1956e+01
93,55,-1.2023e+01
93,56,-1.2090e+01
93,57,-1.2157e+01
93,58,-1.2223e+01
93,59,-1.2290e+01
93,60,-1.2357e+01
93,61,-1.2423e+01
93,62,-1.2489e+01
93,63,-1.2555e+01
93,64,-1.2621e+01
93,65,-1.2687e+01
93,66,-1.2752e+01
93,67,-1.2817e+01
93,68,-1.2882e+01
93,69,-1.2947e+01
93,70,-1.3012e+01
93,71,-1.3076e+01
93,72,-1.3140e+01
93,73,-1.3204e+01
93,74,-1.3267e+01
93,75,-1.3330e+01
93,76,-1.3393e+01
93,77,-1.3456e+01
93,78,-1.3518e+01
93,79,-1.3580e+01
93,80,-1.3641e+01
93,81,-1.3703e+01
93,82,-1.3764e+01
93,83,-1.3824e+01
93,84,-1.3885e+01
93,85,-1.4230e+01
93,86,-1.4171e+01
93,87,-1.4111e+01
93,88,-1.4051e+01
93,89,-1.3991e+01
93,90,-1.3931e+01
93,91,-1.3870e+01
93,92,-1.3809e+01
93,93,-1.3748e+01
93,94,-1.3686e+01
93,95,-1.3625e+01
93,96,-1.3563e+01
93,97,-1.3501e+01
93,98,-1.3438e+01
93,99,-1.3376e+01
93,100,-1.3313e+01
93,101,-1.3250e+01
93,102,-1.3187e+01
93,103,-1.3124e+01
93,104,-1.3061e+01
93,105,-1.2998e+01
93,106,-1.2935e+01
93,107,-1.2871e+01
93,108,-1.2808e+01
93,109,-1.2745e+01
93,110,-1.2681e+01
93,111,-1.2618e+01
93,112,-1.2555e+01
93,113,-1.2491e+01
93,114,-1.2428e+01
93,115,-1.2365e+01
93,116,-1.2301e+01
93,117,-1.2238e+01
93,118,-1.2175e+01
93,119,-1.2112e+01
93,120,-1.2050e+01
93,121,-1.1987e+01
93,122,-1.1925e+01
93,123,-1.1863e+01
93,124,-1.1800e+01
93,125,-1.1739e+01
93,126,-1.1677e+01
93,127,-1.1616e+01
93,128,-1.1555e+01
93,129,-1.1494e+01
93,130,-1.1433e+01
93,131,-1.1373e+01
93,132,-1.1313e+01
93,133,-1.1254e+01
93,134,-1.1195e+01
93,135,-1.1136e+01
93,136,-1.1078e+01
93,137,-1.1020e+01
93,138,-1.0962e+01
93,139,-1.0905e+01
93,140,-1.0849e+01
93,141,-1.0793e+01
93,142,-1.0737e+01
93,143,-1.0683e+01
93,144,-1.0628e+01
93,145,-1.0575e+01
93,146,-1.0522e+01
93,147,-1.0469e+01
93,148,-1.0418e+01
93,149,-1.0367e+01
93,150,-1.0317e+01
93,151,-1.0268e+01
93,152,-1.0220e+01
93,153,-1.0172e+01
93,154,-1.0126e+01
93,155,-1.0081e+01
93,156,-1.0037e+01
93,157,-9.9936e+00
93,158,-9.9518e+00
93,159,-9.9113e+00
93,160,-9.8721e+00
93,161,-9.8344e+00
93,162,-9.7980e+00
93,163,-9.7633e+00
93,164,-9.7300e+00
93,165,-9.6985e+00
93,166,-9.6686e+00
93,167,-9.6405e+00
93,168,-9.6142e+00
93,169,-9.5898e+00
93,170,-9.5674e+00
93,171,-9.5469e+00
93,172,-9.5285e+00
93,173,-9.5121e+00
93,174,-9.4979e+00
93,175,-9.4858e+00
93,176,-9.4760e+00
93,177,-9.4684e+00
93,178,-9.4630e+00
93,179,-9.4600e+00
94,0,-9.7016e+00
94,1,-9.7032e+00
94,2,-9.7070e+00
94,3,-9.7132e+00
94,4,-9.7216e+00
94,5,-9.7324e+00
94,6,-9.7455e+00
94,7,-9.7608e+00
94,8,-9.7784e+00
94,9,-9.7983e+00
94,10,-9.8203e+00
94,11,-9.8446e+00
94,12,-9.8710e+00
94,13,-9.8994e+00
94,14,-9.9300e+00
94,15,-9.9625e+00
94,16,-9.9970e+00
94,17,-1.0033e+01
94,18,-1.0072e+01
94,19,-1.0112e+01
94,20,-1.0154e+01
94,21,-1.0197e+01
94,22,-1.0242e+01
94,23,-1.0289e+01
94,24,-1.0337e+01
94,25,-1.0386e+01
94,26,-1.0437e+01
94,27,-1.0490e+01
94,28,-1.0543e+01
94,29,-1.0598e+01
94,30,-1.0653e+01
94,31,-1.0710e+01
94,32,-1.0768e+01
94,33,-1.0826e+01
94,34,-1.0886e+01
94,35,-1.0946e+01
94,36,-1.1007e+01
94,37,-1.1068e+01
94,38,-1.1131e+01
94,39,-1.1193e+01
94,40,-1.1257e+01
94,41,-1.1321e+01
94,42,-1.1385e+01
94,43,-1.1449e+01
94,44,-1.1514e+01
94,45,-1.1579e+01
94,46,-1.1645e+01
94,47,-1.1711e+01
94,48,-1.1776e+01
94,49,-1.1842e+01
94,50,-1.1908e+01
94,51,-1.1975e+01
94,52,-1.2041e+01
94,53,-1.2107e+01
94,54,-1.2173e+01
94,55,-1.2239e+01
94,56,-1.2306e+01
94,57,-1.2372e+01
94,58,-1.2438e+01
94,59,-1.2503e+01
94,60,-1.2569e+01
94,61,-1.2635e+01
94,62,-1.2700e+01
94,63,-1.2765e+01
94,64,-1.2830e+01
94,65,-1.2895e+01
94,66,-1.2959e+01
94,67,-1.3024e+01
94,68,-1.3088e+01
94,69,-1.3152e+01
94,70,-1.3215e+01
94,71,-1.3279e+01
94,72,-1.3342e+01
94,73,-1.3404e+01
94,74,-1.3467e+01
94,75,-1.3529e+01
94,76,-1.3591e+01
94,77,-1.3652e+01
94,78,-1.3713e+01
94,79,-1.3774e+01
94,80,-1.3835e+01
94,81,-1.3895e+01
94,82,-1.3955e+01
94,83,-1.4015e+01
94,84,-1.4074e+01
94,85,-1.4413e+01
94,86,-1.4355e+01
94,87,-1.4296e+01
94,88,-1.4238e+01
94,89,-1.4179e+01
94,90,-1.4119e+01
94,91,-1.4060e+01
94,92,-1.4000e+01
94,93,-1.3940e+01
94,94,-1.3879e+01
94,95,-1.3818e+01
94,96,-1.3758e+01
94,97,-1.3696e+01
94,98,-1.3635e+01
94,99,-1.3574e+01
94,100,-1.3512e+01
94,101,-1.3450e+01
94,102,-1.3388e+01
94,103,-1.3326e+01
94,104,-1.3264e+01
94,105,-1.3202e+01
94,106,-1.3139e+01
94,107,-1.3077e+01
94,108,-1.3015e+01
94,109,-1.2952e+01
94,110,-1.2890e+01
94,111,-1.2827e+01
94,112,-1.2764e+01
94,113,-1.2702e+01
94,114,-1.2639e+01
94,115,-1.2577e+01
94,116,-1.2515e+01
94,117,-1.2452e+01
94,118,-1.2390e+01
94,119,-1.2328e+01
94,120,-1.2266e+01
94,121,-1.2204e+01
94,122,-1.2142e+01
94,123,-1.2081e+01
94,124,-1.2019e+01
94,125,-1.1958e+01
94,126,-1.1897e+01
94,127,-1.1837e+01
94,128,-1.1776e+01
94,129,-1.1716e+01
94,130,-1.1656e+01
94,131,-1.1597e+01
94,132,-1.1537e+01
94,133,-1.1478e+01
94,134,-1.1420e+01
94,135,-1.1362e+01
94,136,-1.1304e+01
94,137,-1.1247e+01
94,138,-1.1190e+01
94,139,-1.1133e+01
94,140,-1.1078e+01
94,141,-1.1022e+01
94,142,-1.0967e+01
94,143,-1.0913e+01
94,144,-1.0859e+01
94,145,-1.0806e+01
94,146,-1.0754e+01
94,147,-1.0702e+01
94,148,-1.0651e+01
94,149,-1.0600e+01
94,150,-1.0551e+01
94,151,-1.0502e+01
94,152,-1.0454e+01
94,153,-1.0408e+01
94,154,-1.0362e+01
94,155,-1.0317e+01
94,156,-1.0273e+01
94,157,-1.0231e+01
94,158,-1.0189e+01
94,159,-1.0149e+01
94,160,-1.0110e+01
94,161,-1.0073e+01
94,162,-1.0037e+01
94,163,-1.0003e+01
94,164,-9.9698e+00
94,165,-9.9385e+00
94,166,-9.9090e+00
94,167,-9.8812e+00
94,168,-9.8551e+00
94,169,-9.8310e+00
94,170,-9.8087e+00
94,171,-9.7885e+00
94,172,-9.7702e+00
94,173,-9.7540e+00
94,174,-9.7400e+00
94,175,-9.7280e+00
94,176,-9.7183e+00
94,177,-9.7107e+00
94,178,-9.7054e+00
94,179,-9.7024e+00
95,0,-9.9450e+00
95,1,-9.9465e+00
95,2,-9.9503e+00
95,3,-9.9564e+00
95,4,-9.9648e+00
95,5,-9.9754e+00
95,6,-9.9884e+00
95,7,-1.0004e+01
95,8,-1.0021e+01
95,9,-1.0041e+01
95,10,-1.0062e+01
95,11,-1.0086e+01
95,12,-1.0113e+01
95,13,-1.0141e+01
95,14,-1.0171e+01
95,15,-1.0203e+01
95,16,-1.0237e+01
95,17,-1.0273e+01
95,18,-1.0311e+01
95,19,-1.0351e+01
95,20,-1.0392e+01
95,21,-1.0435e+01
95,22,-1.0480e+01
95,23,-1.0526e+01
95,24,-1.0574e+01
95,25,-1.0623e+01
95,26,-1.0673e+01
95,27,-1.0725e+01
95,28,-1.0778e+01
95,29,-1.0832e+01
95,30,-1.0887e+01
95,31,-1.0943e+01
95,32,-1.1000e+01
95,33,-1.1058e+01
95,34,-1.1117e+01
95,35,-1.1177e+01
95,36,-1.1237e+01
95,37,-1.1298e+01
95,38,-1.1360e+01
95,39,-1.1422e+01
95,40,-1.1485e+01
95,41,-1.1548e+01
95,42,-1.1611e+01
95,43,-1.1675e+01
95,44,-1.1740e+01
95,45,-1.1804e+01
95,46,-1.1869e+01
95,47,-1.1934e+01
95,48,-1.1999e+01
95,49,-1.2064e+01
95,50,-1.2130e+01
95,51,-1.2195e+01
95,52,-1.2260e+01
95,53,-1.2326e+01
95,54,-1.2391e+01
95,55,-1.2457e+01
95,56,-1.2522e+01
95,57,-1.2587e+01
95,58,-1.2653e+01
95,59,-1.2718e+01
95,60,-1.2783e+01
95,61,-1.2847e+01
95,62,-1.2912e+01
95,63,-1.2976e+01
95,64,-1.3040e+01
95,65,-1.3104e+01
95,66,-1.3168e+01
95,67,-1.3231e+01
95,68,-1.3294e+01
95,69,-1.3357e+01
95,70,-1.3420e+01
95,71,-1.3482e+01
95,72,-1.3544e+01
95,73,-1.3606e+01
95,74,-1.3668e+01
95,75,-1.3729e+01
95,76,-1.3790e+01
95,77,-1.3850e+01
95,78,-1.3910e+01
95,79,-1.3970e+01
95,80,-1.4030e+01
95,81,-1.4089e+01
95,82,-1.4148e+01
95,83,-1.4206e+01
95,84,-1.4265e+01
95,85,-1.4597e+01
95,86,-1.4540e+01
95,87,-1.4483e+01
95,88,-1.4425e+01
95,89,-1.4367e+01
95,90,-1.4309e+01
95,91,-1.4251e+01
95,92,-1.4192e+01
95,93,-1.4133e+01
95,94,-1.4073e+01
95,95,-1.4014e+01
95,96,-1.3954e+01
95,97,-1.3894e+01
95,98,-1.3833e+01
95,99,-1.3773e+01
95,100,-1.3712e+01
95,101,-1.3651e+01
95,102,-1.3590e+01
95,103,-1.3529e+01
95,104,-1.3468e+01
95,105,-1.3407e+01
95,106,-1.3345e+01
95,107,-1.3284e+01
95,108,-1.3222e+01
95,109,-1.3161e+01
95,110,-1.3099e+01
95,111,-1.3037e+01
95,112,-1.2975e+01
95,113,-1.2914e+01
95,114,-1.2852e+01
95,115,-1.2790e+01
95,116,-1.2729e+01
95,117,-1.2667e+01
95,118,-1.2606e+01
95,119,-1.2544e+01
95,120,-1.2483e+01
95,121,-1.2422e+01
95,122,-1.2361e+01
95,123,-1.2300e+01
95,124,-1.2239e+01
95,125,-1.2179e+01
95,126,-1.2118e+01
95,127,-1.2058e+01
95,128,-1.1999e+01
95,129,-1.1939e+01
95,130,-1.1880e+01
95,131,-1.1821e+01
95,132,-1.1762e+01
95,133,-1.1704e+01
95,134,-1.1646e+01
95,135,-1.1589e+01
95,136,-1.1532e+01
95,137,-1.1475e+01
95,138,-1.1418e+01
95,139,-1.1363e+01
95,140,-1.1307e+01
95,141,-1.1252e+01
95,142,-1.1198e+01
95,143,-1.1144e+01
95,144,-1.1091e+01
95,145,-1.1038e+01
95,146,-1.0986e+01
95,147,-1.0935e+01
95,148,-1.0885e+01
95,149,-1.0835e+01
95,150,-1.0786e+01
95,151,-1.0738e+01
95,152,-1.0690e+01
95,153,-1.0644e+01
95,154,-1.0599e+01
95,155,-1.0554e+01
95,156,-1.0511e+01
95,157,-1.0469e+01
95,158,-1.0428e+01
95,159,-1.0388e+01
95,160,-1.0350e+01
95,161,-1.0313e+01
95,162,-1.0277e+01
95,163,-1.0243e+01
95,164,-1.0210e+01
95,165,-1.0180e+01
95,166,-1.0150e+01
95,167,-1.0123e+01
95,168,-1.0097e+01
95,169,-1.0073e+01
95,170,-1.0051e+01
95,171,-1.0031e+01
95,172,-1.0013e+01
95,173,-9.9969e+00
95,174,-9.9829e+00
95,175,-9.9711e+00
95,176,-9.9614e+00
95,177,-9.9540e+00
95,178,-9.9487e+00
95,179,-9.9457e+00
96,0,-1.0189e+01
96,1,-1.0191e+01
96,2,-1.0195e+01
96,3,-1.0201e+01
96,4,-1.0209e+01
96,5,-1.0219e+01
96,6,-1.0232e+01
96,7,-1.0247e+01
96,8,-1.0265e+01
96,9,-1.0284e+01
96,10,-1.0306e+01
96,11,-1.0329e+01
96,12,-1.0355e+01
96,13,-1.0383e+01
96,14,-1.0413e+01
96,15,-1.0445e+01
96,16,-1.0479e+01
96,17,-1.0515e+01
96,18,-1.0552e+01
96,19,-1.0591e+01
96,20,-1.0632e+01
96,21,-1.0675e+01
96,22,-1.0719e+01
96,23,-1.0765e+01
96,24,-1.0812e+01
96,25,-1.0861e+01
96,26,-1.0911e+01
96,27,-1.0962e+01
96,28,-1.1014e+01
96,29,-1.1068e+01
96,30,-1.1122e+01
96,31,-1.1178e+01
96,32,-1.1234e+01
96,33,-1.1292e+01
96,34,-1.1350e+01
96,35,-1.1409e+01
96,36,-1.1469e+01
96,37,-1.1529e+01
96,38,-1.1590e+01
96,39,-1.1652e+01
96,40,-1.1714e+01
96,41,-1.1776e+01
96,42,-1.1839e+01
96,43,-1.1902e+01
96,44,-1.1966e+01
96,45,-1.2030e+01
96,46,-1.2094e+01
96,47,-1.2158e+01
96,48,-1.2223e+01
96,49,-1.2287e+01
96,50,-1.2352e+01
96,51,-1.2417e+01
96,52,-1.2481e+01
96,53,-1.2546e+01
96,54,-1.2611e+01
96,55,-1.2675e+01
96,56,-1.2740e+01
96,57,-1.2805e+01
96,58,-1.2869e+01
96,59,-1.2933e+01
96,60,-1.2997e+01
96,61,-1.3061e+01
96,62,-1.3125e+01
96,63,-1.3188e+01
96,64,-1.3252e+01
96,65,-1.3315e+01
96,66,-1.3378e+01
96,67,-1.3440e+01
96,68,-1.3502e+01
96,69,-1.3564e+01
96,70,-1.3626e+01
96,71,-1.3688e+01
96,72,-1.3749e+01
96,73,-1.3810e+01
96,74,-1.3870e+01
96,75,-1.3930e+01
96,76,-1.3990e+01
96,77,-1.4050e+01
96,78,-1.4109e+01
96,79,-1.4168e+01
96,80,-1.4226e+01
96,81,-1.4284e+01
96,82,-1.4342e+01
96,83,-1.4400e+01
96,84,-1.4457e+01
96,85,-1.4783e+01
96,86,-1.4727e+01
96,87,-1.4671e+01
96,88,-1.4614e+01
96,89,-1.4558e+01
96,90,-1.4500e+01
96,91,-1.4443e+01
96,92,-1.4385e+01
96,93,-1.4327e+01
96,94,-1.4269e+01
96,95,-1.4210e+01
96,96,-1.4151e+01
96,97,-1.4092e+01
96,98,-1.4033e+01
96,99,-1.3974e+01
96,100,-1.3914e+01
96,101,-1.3854e+01
96,102,-1.3794e+01
96,103,-1.3734e+01
96,104,-1.3674e+01
96,105,-1.3613e+01
96,106,-1.3553e+01
96,107,-1.3492e+01
96,108,-1.3431e+01
96,109,-1.3370e+01
96,110,-1.3310e+01
96,111,-1.3249e+01
96,112,-1.3188e+01
96,113,-1.3127e+01
96,114,-1.3066e+01
96,115,-1.3005e+01
96,116,-1.2944e+01
96,117,-1.2883e+01
96,118,-1.2822e+01
96,119,-1.2762e+01
96,120,-1.2701e+01
96,121,-1.2641e+01
96,122,-1.2580e+01
96,123,-1.2520e+01
96,124,-1.2460e+01
96,125,-1.2400e+01
96,126,-1.2341e+01
96,127,-1.2281e+01
96,128,-1.2222e+01
96,129,-1.2163e+01
96,130,-1.2105e+01
96,131,-1.2047e+01
96,132,-1.1989e+01
96,133,-1.1931e+01
96,134,-1.1874e+01
96,135,-1.1817e+01
96,136,-1.1760e+01
96,137,-1.1704e+01
96,138,-1.1648e+01
96,139,-1.1593e+01
96,140,-1.1538e+01
96,141,-1.1484e+01
96,142,-1.1430e+01
96,143,-1.1377e+01
96,144,-1.1324e+01
96,145,-1.1272e+01
96,146,-1.1220e+01
96,147,-1.1170e+01
96,148,-1.1120e+01
96,149,-1.1070e+01
96,150,-1.1022e+01
96,151,-1.0974e+01
96,152,-1.0927e+01
96,153,-1.0881e+01
96,154,-1.0836e+01
96,155,-1.0793e+01
96,156,-1.0750e+01
96,157,-1.0708e+01
96,158,-1.0667e+01
96,159,-1.0628e+01
96,160,-1.0590e+01
96,161,-1.0553e+01
96,162,-1.0518e+01
96,163,-1.0484e+01
96,164,-1.0452e+01
96,165,-1.0422e+01
96,166,-1.0393e+01
96,167,-1.0365e+01
96,168,-1.0340e+01
96,169,-1.0316e+01
96,170,-1.0294e+01
96,171,-1.0274e+01
96,172,-1.0257e+01
96,173,-1.0241e+01
96,174,-1.0227e+01
96,175,-1.0215e+01
96,176,-1.0206e+01
96,177,-1.0198e+01
96,178,-1.0193e+01
96,179,-1.0190e+01
97,0,-1.0435e+01
97,1,-1.0436e+01
97,2,-1.0440e+01
97,3,-1.0446e+01
97,4,-1.0454e+01
97,5,-1.0465e+01
97,6,-1.0477e+01
97,7,-1.0492e+01
97,8,-1.0509e+01
97,9,-1.0529e+01
97,10,-1.0550e+01
97,11,-1.0573e+01
97,12,-1.0599e+01
97,13,-1.0627e+01
97,14,-1.0656e+01
97,15,-1.0688e+01
97,16,-1.0721e+01
97,17,-1.0757e+01
97,18,-1.0794e+01
97,19,-1.0833e+01
97,20,-1.0873e+01
97,21,-1.0916e+01
97,22,-1.0959e+01
97,23,-1.1005e+01
97,24,-1.1051e+01
97,25,-1.1099e+01
97,26,-1.1149e+01
97,27,-1.1199e+01
97,28,-1.1251e+01
97,29,-1.1304e+01
97,30,-1.1358e+01
97,31,-1.1413e+01
97,32,-1.1469e+01
97,33,-1.1526e+01
97,34,-1.1584e+01
97,35,-1.1642e+01
97,36,-1.1701e+01
97,37,-1.1761e+01
97,38,-1.1822e+01
97,39,-1.1882e+01
97,40,-1.1944e+01
97,41,-1.2006e+01
97,42,-1.2068e+01
97,43,-1.2131e+01
97,44,-1.2193e+01
97,45,-1.2257e+01
97,46,-1.2320e+01
97,47,-1.2384e+01
97,48,-1.2447e+01
97,49,-1.2511e+01
97,50,-1.2575e+01
97,51,-1.2639e+01
97,52,-1.2703e+01
97,53,-1.2767e+01
97,54,-1.2831e+01
97,55,-1.2895e+01
97,56,-1.2959e+01
97,57,-1.3023e+01
97,58,-1.3086e+01
97,59,-1.3150e+01
97,60,-1.3213e+01
97,61,-1.3276e+01
97,62,-1.3339e+01
97,63,-1.3402e+01
97,64,-1.3464e+01
97,65,-1.3527e+01
97,66,-1.3589e+01
97,67,-1.3650e+01
97,68,-1.3712e+01
97,69,-1.3773e+01
97,70,-1.3834e+01
97,71,-1.3894e+01
97,72,-1.3954e+01
97,73,-1.4014e+01
97,74,-1.4074e+01
97,75,-1.4133e+01
97,76,-1.4192e+01
97,77,-1.4250e+01
97,78,-1.4309e+01
97,79,-1.4366e+01
97,80,-1.4424e+01
97,81,-1.4481e+01
97,82,-1.4538e+01
97,83,-1.4594e+01
97,84,-1.4650e+01
97,85,-1.4971e+01
97,86,-1.4916e+01
97,87,-1.4861e+01
97,88,-1.4805e+01
97,89,-1.4749e+01
97,90,-1.4693e+01
97,91,-1.4637e+01
97,92,-1.4580e+01
97,93,-1.4523e+01
97,94,-1.4466e+01
97,95,-1.4408e+01
97,96,-1.4351e+01
97,97,-1.4292e+01
97,98,-1.4234e+01
97,99,-1.4176e+01
97,100,-1.4117e+01
97,101,-1.4058e+01
97,102,-1.3999e+01
97,103,-1.3940e+01
97,104,-1.3880e+01
97,105,-1.3821e+01
97,106,-1.3761e+01
97,107,-1.3701e+01
97,108,-1.3641e+01
97,109,-1.3582e+01
97,110,-1.3521e+01
97,111,-1.3461e+01
97,112,-1.3401e+01
97,113,-1.3341e+01
97,114,-1.3281e+01
97,115,-1.3221e+01
97,116,-1.3161e+01
97,117,-1.3101e+01
97,118,-1.3041e+01
97,119,-1.2981e+01
97,120,-1.2921e+01
97,121,-1.2861e+01
97,122,-1.2801e+01
97,123,-1.2742e+01
97,124,-1.2683e+01
97,125,-1.2623e+01
97,126,-1.2564e+01
97,127,-1.2506e+01
97,128,-1.2447e+01
97,129,-1.2389e+01
97,130,-1.2331e+01
97,131,-1.2273e+01
97,132,-1.2216e+01
97,133,-1.2159e+01
97,134,-1.2102e+01
97,135,-1.2046e+01
97,136,-1.1990e+01
97,137,-1.1934e+01
97,138,-1.1879e+01
97,139,-1.1824e+01
97,140,-1.1770e+01
97,141,-1.1716e+01
97,142,-1.1663e+01
97,143,-1.1610e+01
97,144,-1.1558e+01
97,145,-1.1507e+01
97,146,-1.1456e+01
97,147,-1.1405e+01
97,148,-1.1356e+01
97,149,-1.1307e+01
97,150,-1.1259e+01
97,151,-1.1212e+01
97,152,-1.1165e+01
97,153,-1.1120e+01
97,154,-1.1075e+01
97,155,-1.1032e+01
97,156,-1.0990e+01
97,157,-1.0948e+01
97,158,-1.0908e+01
97,159,-1.0869e+01
97,160,-1.0832e+01
97,161,-1.0795e+01
97,162,-1.0760e+01
97,163,-1.0727e+01
97,164,-1.0695e+01
97,165,-1.0665e+01
97,166,-1.0636e+01
97,167,-1.0609e+01
97,168,-1.0584e+01
97,169,-1.0560e+01
97,170,-1.0539e+01
97,171,-1.0519e+01
97,172,-1.0501e+01
97,173,-1.0486e+01
97,174,-1.0472e+01
97,175,-1.0460e+01
97,176,-1.0451e+01
97,177,-1.0444e+01
97,178,-1.0438e+01
97,179,-1.0435e+01
98,0,-1.0682e+01
98,1,-1.0683e+01
98,2,-1.0687e+01
98,3,-1.0693e+01
98,4,-1.0701e+01
98,5,-1.0711e+01
98,6,-1.0724e+01
98,7,-1.0738e+01
98,8,-1.0755e+01
98,9,-1.0774e+01
98,10,-1.0796e+01
98,11,-1.0819e+01
98,12,-1.0844e+01
98,13,-1.0872e+01
98,14,-1.0901e+01
98,15,-1.0932e+01
98,16,-1.0965e+01
98,17,-1.1000e+01
98,18,-1.1037e+01
98,19,-1.1076e+01
98,20,-1.1116e+01
98,21,-1.1157e+01
98,22,-1.1201e+01
98,23,-1.1246e+01
98,24,-1.1292e+01
98,25,-1.1339e+01
98,26,-1.1388e+01
98,27,-1.1439e+01
98,28,-1.1490e+01
98,29,-1.1542e+01
98,30,-1.1596e+01
98,31,-1.1650e+01
98,32,-1.1706e+01
98,33,-1.1762e+01
98,34,-1.1819e+01
98,35,-1.1877e+01
98,36,-1.1935e+01
98,37,-1.1995e+01
98,38,-1.2054e+01
